일자,시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속,교통량
2019-04-06,서귀포시,서홍동,113430.355,7187.087,92463.675,213081.118,39.111,27.667,13.4,0,1.5,0
2019-04-06,제주시,한림읍,447346.802,32409.484,243573.155,723329.44,51.278,61.653,12.9,0,2.3,135.361
2019-04-06,제주시,이도2동,1125826.189,118650.53,585652.087,1830128.806,28.077,40.846,12.8,0,2.3,349.077
2019-04-06,서귀포시,동홍동,384148.89,30552.781,165421.394,580123.064,38.619,33.095,13.4,0,1.5,0
2019-04-07,서귀포시,송산동,220486.527,15893.801,95410.58,331790.909,46.122,29.683,15.2,1,2.4,114.537
2019-04-07,서귀포시,표선면,208192.729,16194.671,213274.883,437662.282,50.281,32.531,15.2,0.5,2.9,0
2019-04-07,서귀포시,남원읍,293720.699,20313.58,204966.589,519000.867,53.629,40.686,13.5,1.5,2.725,69.171
2019-04-07,제주시,연동,1057914.481,93727.363,556387.751,1708029.595,39.321,38.509,12,4.5,2.5,816.906
2019-04-07,서귀포시,영천동,87565.306,11308.517,103525.823,202399.647,41.783,17.609,15.2,1,2.4,0
2019-04-07,제주시,한림읍,456516.565,27814.425,233390.084,717721.074,51.056,62.333,14.9,3.25,2.85,121.639
2019-04-07,제주시,한경면,137515.516,9098.609,98110.876,244725,51.179,44.964,14.9,3.25,2.85,360.179
2019-04-07,제주시,아라동,920198.003,58306.974,268906.539,1247411.516,40.037,66.037,12.533,3.833,2.6,1367.593
2019-04-07,제주시,일도1동,30783.136,5067.08,63943.123,99793.339,29,23,14.6,3.5,2.4,0
2019-04-07,서귀포시,대륜동,316784.137,19827.487,181837.63,518449.254,38.259,33.296,15.2,1,2.4,0
2019-04-07,제주시,삼도1동,217637.416,12573.13,143260.533,373471.078,29.75,27.25,14.6,3.5,2.4,0
2019-04-07,제주시,용담1동,152003.47,7351.722,91506.448,250861.64,36.667,15.167,14.6,3.5,2.4,930.333
2019-04-07,제주시,이호동,76370.325,5164.452,72975.136,154509.913,28.667,20.444,16.8,3.5,2.5,0
2019-04-07,서귀포시,안덕면,336368.188,33438.753,235710.786,605517.727,51.036,45.607,14.2,3,2.3,0
2019-04-07,제주시,화북동,586246.082,31776.912,183567.564,801590.558,33.846,32.615,14.1,2.833,2.333,1615.846
2019-04-07,서귀포시,대정읍,386031.876,18240.224,160143.078,564415.177,55.294,45.529,15.067,1.833,3.967,419.118
2019-04-07,제주시,용담2동,240883.168,46208.884,332723.164,619815.216,30.182,27.909,14.6,3.5,2.4,964.182
2019-04-07,서귀포시,중문동,204147.25,11895.862,136112.267,352155.379,50.333,42.333,10.3,4.5,1.9,0
2019-04-07,서귀포시,서홍동,117923.188,5598.39,84589.076,208110.653,38.778,27.333,15.2,1,2.4,0
2019-04-07,서귀포시,성산읍,289609.343,17048.505,234026.304,540684.152,47.952,57.286,15.2,0.5,2.9,0
2019-04-07,서귀포시,천지동,65981.383,3581.354,63294.414,132857.151,47.789,26,15.2,1,2.4,0
2019-04-07,제주시,구좌읍,286348.283,19659.52,195729.069,501736.873,52.5,42.438,14.267,1.833,2.467,0
2019-04-07,제주시,도두동,28393.128,4154.508,127510.147,160057.783,39.222,29.722,16.8,3.5,2.5,1696
2019-04-07,제주시,이도1동,159328.863,23196.093,236653.977,419178.932,33.125,21.25,14.6,3.5,2.4,690.5
2019-04-07,서귀포시,동홍동,397472.105,28706.928,156408.174,582587.207,39.143,30.143,15.2,1,2.4,0
2019-04-07,제주시,노형동,1250246.251,89046.443,486941.072,1826233.767,39.782,29.897,12,4.5,2.5,1445.862
2019-04-07,제주시,삼양동,502696.252,13166.3,110853.818,626716.37,32.571,16,14.1,2.833,2.333,915.286
2019-04-07,제주시,삼도2동,105255.892,14588.086,151492.455,271336.433,29,15,14.6,3.5,2.4,0
2019-04-07,서귀포시,효돈동,79747.848,4242.71,37056.713,121047.27,40.933,19.2,13.5,1.5,2.725,0
2019-04-07,제주시,건입동,156955.207,13252.089,158303.365,328510.661,33.2,43.8,12.8,4,2.1,461.8
2019-04-07,서귀포시,정방동,49517.087,7687.248,84387.458,141591.793,58.5,28.375,15.2,1,2.4,0
2019-04-07,제주시,애월읍,791806.516,60437.09,549696.831,1401940.437,52.124,50.921,12.733,3.75,3.333,129.371
2019-04-07,서귀포시,예래동,70828.345,16940.5,187797.714,275566.558,48,47.133,14.15,2,2.7,222.3
2019-04-07,제주시,일도2동,672674.983,26524.638,227821.083,927020.704,32,25.545,14.6,3.5,2.4,933.455
2019-04-07,제주시,오라동,320861.01,22737.589,286602.248,630200.848,34.938,43.062,14.6,3.5,2.4,271.812
2019-04-07,서귀포시,중앙동,52247.634,10391.479,85328.668,147967.78,59,31.857,15.2,1,2.4,0
2019-04-07,제주시,조천읍,443783.126,32700.791,330168.305,806652.221,51.971,47.029,14.1,2.833,2.333,0
2019-04-07,제주시,이도2동,1147513.637,92105.884,516960.488,1756580.01,29.615,36.808,14.6,3.5,2.4,321.231
2019-04-07,제주시,외도동,244294.786,9547.299,104404.431,358246.516,33.45,31.6,16.8,3.5,2.5,1233.95
2019-04-07,제주시,봉개동,91840.431,7390.051,122843.303,222073.785,35.182,60.091,12.8,4,2.1,0
2019-04-08,제주시,화북동,549063.267,81830.514,203688.615,834582.395,31.846,37.846,13.2,0,1.867,1925
2019-04-08,서귀포시,서홍동,107235.287,9663.507,84014.76,200913.554,39.333,27.333,14.2,0,1.3,0
2019-04-08,제주시,용담2동,226165.904,77246.379,337674.22,641086.504,28.182,32.273,13.2,0,2.1,1230.909
2019-04-08,제주시,일도2동,607720.668,42405.541,222350.364,872476.574,30.636,27.182,13.2,0,2.1,1074.182
2019-04-08,서귀포시,성산읍,286674.821,25499.158,205844.105,518018.084,46.619,60.571,14.5,0,2.1,0.048
2019-04-08,서귀포시,표선면,206799.238,26684.487,158647.792,392131.518,49.938,32.688,14.5,0,2.1,0.031
2019-04-08,서귀포시,효돈동,77117.736,6229.069,30217.942,113564.747,40.4,19.733,13.175,0,2.225,0
2019-04-08,제주시,노형동,1186110.215,182459.427,483723.289,1852292.931,38.391,31.678,11.4,0,1.1,1693.218
2019-04-08,제주시,건입동,146247.013,22769.352,153477.635,322494,31.2,49.2,11,0,1.5,558.8
2019-04-08,제주시,이도1동,153120.314,41005.871,244381.603,438507.788,31.125,23.75,13.2,0,2.1,735.25
2019-04-08,제주시,조천읍,421119.216,55687.772,298175.242,774982.231,51.629,47.6,13.2,0,1.867,0
2019-04-08,제주시,봉개동,84494.642,43104.902,104911.562,232511.105,35,58.364,11,0,1.5,0
2019-04-08,서귀포시,천지동,59979.124,5772.823,64216.446,129968.392,47.895,26.263,14.2,0,1.3,0
2019-04-08,서귀포시,대륜동,307576.693,39864.463,176937.114,524378.269,38.778,33.519,14.2,0,1.3,0
2019-04-08,제주시,용담1동,140350.024,13444.198,91677.794,245472.016,34,17,13.2,0,2.1,1189
2019-04-08,제주시,삼양동,454142.122,24491.845,96884.589,575518.557,31.286,17.143,13.2,0,1.867,1060
2019-04-08,제주시,연동,1016068.974,163768.76,577045.87,1756883.604,37.717,39.321,11.4,0,1.1,991.434
2019-04-08,서귀포시,영천동,83455.328,29772.012,102053.506,215280.846,41,18.087,14.2,0,1.3,0
2019-04-08,서귀포시,중앙동,52050.719,21646.447,103234.751,176931.917,58.714,32.429,14.2,0,1.3,0
2019-04-08,서귀포시,예래동,67678.969,20306.431,150686.185,238671.585,47.9,46.933,13.9,0,1.85,232.667
2019-04-08,서귀포시,남원읍,284682.938,28624.613,190654.889,503962.439,53.286,40.543,13.175,0,2.225,70.343
2019-04-08,제주시,아라동,919518.385,231550.117,347959.345,1499027.847,39.704,70.148,12.167,0,2.4,1554.148
2019-04-08,서귀포시,송산동,212523.505,26486.951,95108.624,334119.08,45.488,30.756,14.2,0,1.3,122.024
2019-04-08,제주시,삼도2동,100662.694,20207.668,140102.103,260972.466,27.667,17,13.2,0,2.1,0
2019-04-08,제주시,삼도1동,200413.494,19208.233,132584.932,352206.659,28.25,28.75,13.2,0,2.1,0
2019-04-08,제주시,이도2동,1084001.269,196162.852,518364.944,1798529.065,27.538,41.808,13.2,0,2.1,356.885
2019-04-08,제주시,한림읍,459552.975,61503.938,232319.984,753376.896,50.736,62.236,13.8,0,2.25,134.694
2019-04-08,제주시,일도1동,28707.745,6487.473,61623.043,96818.261,27.25,25,13.2,0,2.1,0
2019-04-08,서귀포시,정방동,45935.418,8847.57,79114.758,133897.745,58.375,28.875,14.2,0,1.3,0
2019-04-08,서귀포시,중문동,195690.474,19620.128,118809.391,334119.993,49.611,43.167,12.4,0,2,0
2019-04-08,제주시,한경면,135482.485,15144.141,87323.21,237949.836,50.75,45.821,13.8,0,2.25,575.786
2019-04-08,서귀포시,대정읍,383932.84,32448.369,153083.188,569464.397,55.294,45.941,14.833,0,3.967,468.824
2019-04-08,제주시,외도동,217569.597,12566.645,101944.183,332080.425,30.5,34.55,12.9,0,1.3,1488.4
2019-04-08,제주시,이호동,70860.366,8272.776,73551.255,152684.397,26.778,21.667,12.9,0,1.3,0
2019-04-08,서귀포시,안덕면,343036.338,51185.604,215146.521,609368.463,51.036,45.214,15.2,0,2.1,0
2019-04-08,제주시,애월읍,754113.594,94054.894,498379.108,1346547.596,51.966,50.989,12.5,0,2.3,173.393
2019-04-08,서귀포시,동홍동,384375.984,49245.821,157748.323,591370.127,38.476,31.905,14.2,0,1.3,0
2019-04-08,제주시,오라동,292270.487,38110.328,286264.46,616645.275,34.188,45.25,13.2,0,2.1,361.125
2019-04-08,제주시,구좌읍,280157.14,49517.652,177613.459,507288.251,52.844,42.062,14,0,2.833,0
2019-04-08,제주시,도두동,25077.497,5693.358,101988.973,132759.827,35.556,43.111,12.9,0,1.3,2037.5
2019-04-09,제주시,연동,1020376.957,163296.78,615082.667,1798756.404,37.925,37.717,13,16,4.4,966.698
2019-04-09,제주시,한경면,137223.969,14702.024,74216.766,226142.76,50.464,45.714,15.4,6.75,4.05,637.643
2019-04-09,서귀포시,안덕면,341594.275,50580.706,221525.924,613700.905,49.786,46.429,15.6,11,5,0.071
2019-04-09,제주시,애월읍,744913.416,91257.177,497392.844,1333563.437,51.775,50.843,13.9,27.75,6.233,165.079
2019-04-09,제주시,용담1동,141087.066,15115.072,96142.371,252344.509,32.833,18.667,14.4,5,4.5,1237
2019-04-09,서귀포시,영천동,82430.435,29734.699,95948.708,208113.842,39.391,18.478,14.5,30,4.7,0
2019-04-09,제주시,일도1동,28994.039,7207.594,59821.648,96023.281,27.75,24,14.4,5,4.5,0
2019-04-09,서귀포시,대륜동,308330.931,40332.296,191855.935,540519.161,38.63,33.519,14.5,30,4.7,0
2019-04-09,제주시,이도1동,148890.834,40760.484,245105.41,434756.729,29.875,25,14.4,5,4.5,707.125
2019-04-09,서귀포시,예래동,67429.884,19456.888,151856.273,238743.045,46.167,48.467,14.55,26.25,4,236.9
2019-04-09,서귀포시,남원읍,284009.743,28941.328,165318.431,478269.502,52.343,41.486,12.55,49.25,3.425,72.657
2019-04-09,제주시,이호동,71367.673,8403.118,77858.791,157629.582,26.556,21.889,14.5,5.5,3,0
2019-04-09,제주시,삼양동,451179.492,25102.424,95161.902,571443.818,31.143,17.286,11.667,36.833,4.733,1067
2019-04-09,서귀포시,동홍동,388826.069,46709.829,175924.534,611460.432,37.714,32.381,14.5,30,4.7,0
2019-04-09,제주시,봉개동,82693.576,44210.128,102289.155,229192.86,34.091,61,11,35.5,5.7,0
2019-04-09,서귀포시,중앙동,51173.823,22020.313,103370.843,176564.978,57,33.571,14.5,30,4.7,0
2019-04-09,제주시,노형동,1191996.554,194090.883,523909.23,1909996.667,38.356,31.287,13,16,4.4,1645.31
2019-04-09,제주시,조천읍,418714.685,56227.239,286477.751,761419.675,51.114,47.829,11.667,36.833,4.733,0
2019-04-09,제주시,외도동,214862.562,12229.387,108247.76,335339.708,30.35,36.05,14.5,5.5,3,1475.85
2019-04-09,제주시,도두동,25358.749,6069.302,106554.723,137982.774,35.444,43.056,14.5,5.5,3,2050.722
2019-04-09,제주시,삼도2동,100002.781,20235.221,139457.117,259695.119,26.333,17.333,14.4,5,4.5,0
2019-04-09,서귀포시,효돈동,78307.566,6016.178,29714.11,114037.854,39.133,20.333,12.55,49.25,3.425,0
2019-04-09,제주시,일도2동,609658.63,42216.026,221931.828,873806.483,28.727,30.091,14.4,5,4.5,720.091
2019-04-09,제주시,오라동,294436.82,37946.77,292922.225,625305.816,33.188,45.875,14.4,5,4.5,335.188
2019-04-09,서귀포시,송산동,216119.3,25129.404,103990.567,345239.272,44.293,31.488,14.5,30,4.7,120.537
2019-04-09,서귀포시,천지동,61473.603,6131.296,66490.562,134095.461,46.579,27.211,14.5,30,4.7,0
2019-04-09,제주시,아라동,925188.256,244937.193,341880.582,1512006.031,38.926,69.222,12.567,31.833,6.333,1521.926
2019-04-09,서귀포시,중문동,195505.26,19263.509,117581.425,332350.194,48.5,45.222,11.2,33.5,3.2,0
2019-04-09,서귀포시,성산읍,293635.134,25681.562,220378.43,539695.127,46.524,58.905,14.2,58,4.1,0
2019-04-09,제주시,건입동,146935.314,24795.77,155491.002,327222.086,30.8,50.6,11,35.5,5.7,512.2
2019-04-09,제주시,용담2동,226188.694,75181.505,319691.271,621061.47,27.818,33.273,14.4,5,4.5,1222.182
2019-04-09,제주시,구좌읍,279845.594,48233.902,174889.442,502968.938,52.406,42.156,13.767,28.167,6.433,0
2019-04-09,서귀포시,서홍동,109281.167,10495.002,85048.835,204825.005,37.889,28.444,14.5,30,4.7,0
2019-04-09,제주시,이도2동,1083808.895,195223.418,516152.407,1795184.719,27.192,42.577,14.4,5,4.5,340.577
2019-04-09,서귀포시,대정읍,385650.072,30515.554,130084.432,546250.058,54.647,46.294,15.267,23,9.3,442.706
2019-04-09,서귀포시,정방동,49292.848,9496.279,91384.384,150173.51,56.875,29.875,14.5,30,4.7,0
2019-04-09,제주시,삼도1동,197709.543,19914.1,136900.203,354523.846,27.75,29.75,14.4,5,4.5,0
2019-04-09,서귀포시,표선면,207007.327,27190.929,167042.501,401240.757,49.281,33.219,14.2,58,4.1,0.312
2019-04-09,제주시,한림읍,467452.772,65230.745,265960.156,798643.673,50.361,63.042,15.4,6.75,4.05,132.556
2019-04-09,제주시,화북동,547773.424,84570.904,199323.652,831667.979,31.308,38.615,11.667,36.833,4.733,1942.038
2019-04-10,서귀포시,송산동,215838.322,25848.73,101104.613,342791.665,45.268,30.366,12,1,1.5,124.171
2019-04-10,제주시,한림읍,468749.229,63927.045,275950.758,808627.032,50.653,62.194,8.85,2.25,4.5,127.819
2019-04-10,서귀포시,남원읍,282867.367,27145.505,162407.191,472420.062,52.543,41.114,9.05,2,4.025,65.514
2019-04-10,제주시,도두동,25539.698,5628.254,113036.122,144204.073,35.389,41.444,9.5,6,3,2013.389
2019-04-10,서귀포시,성산읍,296093.559,25017.802,235615.709,556727.069,46.905,59.714,9.9,6.5,4.5,0
2019-04-10,제주시,조천읍,420857.218,53969.13,293765.459,768591.807,50.829,47.743,7.167,9.333,4,0
2019-04-10,서귀포시,표선면,207967.114,27046.135,167052.009,402065.258,49.594,33.062,9.9,6.5,4.5,0.156
2019-04-10,서귀포시,예래동,67327.599,19756.836,151013.473,238097.907,47.133,47.333,10.05,1.75,3.15,217.133
2019-04-10,서귀포시,정방동,47905.152,10155.92,98037.757,156098.829,57.25,29.125,12,1,1.5,0
2019-04-10,제주시,노형동,1199316.741,191683.241,515563.54,1906563.521,37.989,31.218,4,2,1.9,1638.69
2019-04-10,서귀포시,중앙동,53004.67,19978.49,107481.521,180464.68,57.714,32.714,12,1,1.5,0
2019-04-10,제주시,구좌읍,280527.666,44807.013,177579.658,502914.337,52.5,41.938,10,6,5.767,0
2019-04-10,제주시,이도1동,153743.305,39987.781,247737.854,441468.94,31,24.125,8.3,8.5,2.7,705.75
2019-04-10,서귀포시,서홍동,108262.807,9681.122,80632.086,198576.014,38.889,27.556,12,1,1.5,0
2019-04-10,제주시,봉개동,84303.639,38536.718,97669.407,220509.764,34,60.091,5.8,10,3,0
2019-04-10,제주시,삼양동,455150.443,23919.392,97573.677,576643.512,30.143,18.286,7.167,9.333,4,1068.429
2019-04-10,제주시,외도동,220410.596,12541.165,108147.965,341099.726,30.55,34.4,9.5,6,3,1450.6
2019-04-10,서귀포시,동홍동,386171.535,47563.948,166231.312,599966.794,38.952,30.81,12,1,1.5,0
2019-04-10,제주시,삼도2동,102578.825,20306.712,148596.899,271482.436,27,16.333,8.3,8.5,2.7,0
2019-04-10,제주시,아라동,923816.271,236698.156,330153.423,1490667.85,38,68.259,6.633,6,3.067,1504.037
2019-04-10,제주시,건입동,150131.763,24765.183,162137.02,337033.966,31,47.2,5.8,10,3,519.2
2019-04-10,제주시,한경면,138692.868,14481.828,61382.908,214557.604,50.714,45.107,8.85,2.25,4.5,635
2019-04-10,제주시,용담1동,143858.198,12971.235,93529.451,250358.883,34.5,17,8.3,8.5,2.7,1197.333
2019-04-10,서귀포시,대정읍,384797.26,30725.29,123822.56,539345.109,54.882,45.706,10.9,0.667,8.433,416.059
2019-04-10,제주시,애월읍,747771.102,90780.89,530576.642,1369128.634,51.742,51.213,5.967,2.625,4.567,159.213
2019-04-10,제주시,일도2동,618736.266,40158.635,225005.405,883900.306,28.364,30,8.3,8.5,2.7,805.636
2019-04-10,제주시,연동,1029724.814,162042.824,609506.227,1801273.865,37.811,38.245,4,2,1.9,946.377
2019-04-10,서귀포시,중문동,195001.56,17244.594,116912.485,329158.64,49.389,43.556,7.7,0.5,3.5,0
2019-04-10,서귀포시,효돈동,75302.229,5697.98,30143.602,111143.811,39.867,20,9.05,2,4.025,0
2019-04-10,서귀포시,안덕면,342373.67,50156.197,240387.172,632917.04,50.429,45.607,9.2,2.5,4.1,0.107
2019-04-10,제주시,이호동,70765.522,8211.579,77606.938,156584.038,27.667,20.444,9.5,6,3,0
2019-04-10,서귀포시,대륜동,303720.098,39306.382,212888.682,555915.161,38.111,33.37,12,1,1.5,0
2019-04-10,제주시,삼도1동,201645.534,18801.101,138584.932,359031.568,28.625,29.875,8.3,8.5,2.7,0
2019-04-10,서귀포시,영천동,82241.631,28209.993,96239.305,206690.929,40.348,18.261,12,1,1.5,0
2019-04-10,제주시,오라동,294591.605,37793.246,281958.869,614343.72,33.625,46.25,8.3,8.5,2.7,324.812
2019-04-10,제주시,이도2동,1100542.438,191489.74,531541.796,1823573.974,27.808,40.154,8.3,8.5,2.7,340.731
2019-04-10,제주시,일도1동,30308.7,6834.494,64463.427,101606.62,27.25,24.75,8.3,8.5,2.7,0
2019-04-10,제주시,용담2동,226538.394,68407.671,344883.454,639829.519,28.182,32.091,8.3,8.5,2.7,1183.182
2019-04-10,제주시,화북동,548034.956,80741.618,197887.765,826664.34,31.269,37.731,7.167,9.333,4,1874.462
2019-04-10,서귀포시,천지동,61490.333,5752.439,67619.39,134862.163,47.316,26.474,12,1,1.5,0
2019-04-11,서귀포시,정방동,46888.903,9870.178,93360.873,150119.954,58.375,29,11.7,0,1.8,0
2019-04-11,제주시,이도2동,1072428.859,198942.051,528235.351,1799606.262,28.077,40.462,9,0,1.8,366.5
2019-04-11,제주시,연동,1003746.842,163629.153,604465.486,1771841.481,38.019,38.566,3.8,0.5,1.1,1003.509
2019-04-11,제주시,도두동,24819.991,5213.803,112378.684,142412.478,34.889,44.556,10.4,0,1.7,2061.778
2019-04-11,제주시,봉개동,81646.479,43593.672,120843.401,246083.552,35.364,58.091,6.2,1.5,1.4,0
2019-04-11,제주시,삼도2동,98086.079,19492.927,142285.581,259864.586,27.667,17.333,9,0,1.8,0
2019-04-11,제주시,노형동,1174618.401,191927.781,526959.628,1893505.81,38.713,31.138,3.8,0.5,1.1,1695.77
2019-04-11,제주시,조천읍,413910.42,55106.628,319298.671,788315.72,51.857,46.6,7.7,0.5,1.633,0
2019-04-11,서귀포시,효돈동,73877.698,5767.738,30850.458,110495.894,39.467,20.267,8.375,0,2.775,0
2019-04-11,제주시,한림읍,453269.488,62937.424,286853.519,803060.431,51.056,62.347,10.2,0,2.45,125.333
2019-04-11,서귀포시,표선면,203076.017,27806.798,171563.358,402446.173,49.844,32.812,10.6,0,2.6,0.156
2019-04-11,제주시,오라동,286609.589,37702.189,288401.966,612713.744,34.312,44.562,9,0,1.8,347.938
2019-04-11,서귀포시,대정읍,380829.689,33396.65,166923.41,581149.749,55.059,45.529,12.233,0,3.833,455.412
2019-04-11,제주시,일도2동,598360.955,40295.936,219678.015,858334.906,29.091,28.273,9,0,1.8,1206.273
2019-04-11,서귀포시,천지동,58610.893,6212.397,67844.618,132667.908,47.947,26.316,11.7,0,1.8,0
2019-04-11,서귀포시,남원읍,281178.974,28471.983,195634.983,505285.939,52.8,40.629,8.375,0,2.775,75.886
2019-04-11,제주시,용담2동,225095.33,76615.732,333719.141,635430.203,28.182,33.273,9,0,1.8,1232.273
2019-04-11,제주시,애월읍,739513.713,94031.932,572880.494,1406426.139,52.303,50.517,6.167,0.125,2.5,173.573
2019-04-11,서귀포시,안덕면,337092.777,50784.302,239500.766,627377.845,50.893,45.571,10.8,0,2.4,0.179
2019-04-11,서귀포시,성산읍,291857.942,25688.867,245793.353,563340.161,47.19,58.286,10.6,0,2.6,0
2019-04-11,제주시,한경면,136591.139,15655.346,81048.712,233295.197,51.321,45.143,10.2,0,2.45,673.393
2019-04-11,제주시,건입동,141846.51,23335.508,158187.417,323369.435,30.6,51.4,6.2,1.5,1.4,556.6
2019-04-11,서귀포시,중문동,193421.628,20158.815,138573.935,352154.378,49.389,43.111,3.7,0,1.2,0
2019-04-11,제주시,용담1동,139701.7,15316.361,91739.42,246757.48,34,16.667,9,0,1.8,1256.833
2019-04-11,서귀포시,송산동,210986.896,25910.274,99048.473,335945.642,45.415,30.561,11.7,0,1.8,126.22
2019-04-11,서귀포시,중앙동,51119.076,21388.408,103242.836,175750.32,58.714,32.571,11.7,0,1.8,0
2019-04-11,제주시,아라동,909457.657,225459.182,347162.659,1482079.498,38.889,69.926,6.3,0.167,1.567,1560.519
2019-04-11,서귀포시,영천동,82256.894,29279.893,106941.372,218478.159,40.174,18.043,11.7,0,1.8,0
2019-04-11,제주시,일도1동,27902.578,6973.251,61863.694,96739.523,28,24.5,9,0,1.8,0
2019-04-11,제주시,이호동,67905.52,8049.783,75914.401,151869.704,26.667,20.667,10.4,0,1.7,0
2019-04-11,서귀포시,대륜동,298604.626,40564.449,209399.087,548568.162,37.926,33.37,11.7,0,1.8,0
2019-04-11,제주시,이도1동,150455.884,39597.134,242720.049,432773.068,31.125,22.875,9,0,1.8,728.125
2019-04-11,제주시,삼양동,445674.577,22930.09,98225.103,566829.77,31.714,17,7.7,0.5,1.633,1138.429
2019-04-11,제주시,구좌읍,279938.057,49900.743,194052.66,523891.46,52.844,41.594,10.733,0,2.3,0.031
2019-04-11,서귀포시,서홍동,103550.067,10750.076,84812.291,199112.434,39.111,27.444,11.7,0,1.8,0
2019-04-11,제주시,외도동,216193.875,12876.933,105143.17,334213.978,30.75,34.9,10.4,0,1.7,1466.8
2019-04-11,제주시,삼도1동,199747.296,19032.432,137703.2,356482.928,27.875,29.125,9,0,1.8,0
2019-04-11,제주시,화북동,539399.304,81268.805,202468.75,823136.859,32,36.115,7.7,0.5,1.633,1961.577
2019-04-11,서귀포시,동홍동,380927.188,47734.313,163313.293,591974.794,38.429,31.333,11.7,0,1.8,0
2019-04-11,서귀포시,예래동,65616.522,20506.71,156319.783,242443.015,47.3,47.033,10.65,0,1.55,231.667
2019-04-12,서귀포시,영천동,82411.184,29752.103,113022.059,225185.346,40.808,21.269,11.7,0,1.6,0.308
2019-04-12,서귀포시,대륜동,295600.524,40189.351,193931.785,529721.661,37.963,33.333,11.7,0,1.6,0
2019-04-12,서귀포시,중문동,192327.359,20580.388,142544.344,355452.091,49.222,43.5,3.7,0,2,0
2019-04-12,제주시,한림읍,432731.473,56515.277,252825.663,742072.413,51.014,62.403,10.4,0,2.8,139.694
2019-04-12,제주시,삼도1동,195697.241,18788.064,136315.196,350800.5,27.75,32.875,9.6,0,2.2,0
2019-04-12,제주시,삼도2동,98570.182,17657.195,134498.636,250726.013,28.333,16.667,9.6,0,2.2,0
2019-04-12,제주시,한경면,137316.154,14706.931,84264.746,236287.83,51.036,45.179,10.4,0,2.8,712.607
2019-04-12,서귀포시,중앙동,50705.145,21299.479,107605.713,179610.337,58.143,32.714,11.7,0,1.6,1.571
2019-04-12,서귀포시,예래동,66398.369,21185.058,161905.315,249488.742,46.8,47.933,11.85,0,2.6,245.333
2019-04-12,제주시,노형동,1166747.382,186541.315,545831.029,1899119.726,37.563,33.77,4.3,0,1,1826.333
2019-04-12,서귀포시,송산동,209995.772,25020.165,100665.242,335681.18,44.833,30.119,11.7,0,1.6,134.214
2019-04-12,제주시,봉개동,81549.135,43170.621,122642.886,247362.642,34.273,60.182,7.3,0,1.9,0.091
2019-04-12,제주시,삼양동,439505.428,23548.598,104830.774,567884.8,30.857,18,8.967,0,2.567,1148.286
2019-04-12,제주시,건입동,137707.35,23021.55,151902.541,312631.441,30,69.2,7.3,0,1.9,595.6
2019-04-12,서귀포시,동홍동,380405.585,46637.808,165885.065,592928.458,38.136,30.455,11.7,0,1.6,0.136
2019-04-12,제주시,이도1동,147840.378,40514.369,247093.035,435447.783,30.875,23.875,9.6,0,2.2,728
2019-04-12,제주시,이호동,66609.41,8300.019,85129.666,160039.096,26.333,22.444,10.3,0,1.6,0
2019-04-12,제주시,이도2동,1067382.841,191748.656,558648.722,1817780.219,27.846,42.038,9.6,0,2.2,384.615
2019-04-12,서귀포시,천지동,58317.193,6233.191,61947.997,126498.38,47.105,26.789,11.7,0,1.6,0.632
2019-04-12,서귀포시,표선면,202201.647,27189.153,167004.361,396395.161,49.312,33.406,12,0,2.8,0.5
2019-04-12,서귀포시,안덕면,332207.702,49737.501,236195.87,618141.073,49.964,46.143,11.3,0,3.6,0.321
2019-04-12,제주시,일도1동,27878.356,6671.917,63314.079,97864.352,27,25,9.6,0,2.2,0
2019-04-12,서귀포시,남원읍,278194.992,29165.787,196463.219,503823.998,52.286,41.029,9.25,0,2.9,79.657
2019-04-12,서귀포시,성산읍,286606.401,25524.925,223710.058,535841.384,47.095,58.905,12,0,2.8,0.048
2019-04-12,제주시,애월읍,734434.769,93732.866,584628.525,1412796.16,52.011,51,6.8,0,3.033,167.663
2019-04-12,제주시,아라동,878528.971,217613.888,309902.394,1406045.253,38.481,72.778,6.767,0,1.933,1636.074
2019-04-12,제주시,용담2동,218386.811,76201.246,376909.942,671497.999,27.455,35.818,9.6,0,2.2,1304.091
2019-04-12,제주시,화북동,527736.198,78751.608,202727.398,809215.203,31.731,37.154,8.967,0,2.567,2016.654
2019-04-12,서귀포시,정방동,44961.068,9906.673,89472.789,144340.53,57.75,29.125,11.7,0,1.6,1.375
2019-04-12,제주시,용담1동,135109.209,13469.972,93573.81,242152.992,33.167,18.167,9.6,0,2.2,1262.333
2019-04-12,제주시,오라동,281495.789,36370.09,292342.461,610208.34,33.875,46.75,9.6,0,2.2,371.312
2019-04-12,제주시,도두동,23998.238,5917.435,130863.582,160779.255,34.333,46.111,10.3,0,1.6,2152.333
2019-04-12,서귀포시,대정읍,373196.203,31722.013,169416.856,574335.071,54.941,45.529,12.667,0,5.8,496.176
2019-04-12,서귀포시,서홍동,103305.76,10906.124,79136.977,193348.861,38.333,28.222,11.7,0,1.6,0.111
2019-04-12,제주시,외도동,213674.234,12305.107,106506.01,332485.352,30.75,37.05,10.3,0,1.6,1509.95
2019-04-12,제주시,구좌읍,278540.841,49285.653,198874.727,526701.221,52.656,41.75,11.667,0,3.667,0
